id_nomenclatura,estado_amenaza,codigo_int,id_amenaza
ICN,VU,1128,E1128
ICN,CR,1129,E1129
ICN,CR,1130,E1130
ICN,EN,1131,E1131
ICN,CR,1132,E1132
ICN,CR,1133,E1133
ICN,VU,1134,E1134
ICN,CR,1135,E1135
ICN,VU,1136,E1136
ICN,VU,1137,E1137
ICN,VU,1138,E1138
ICN,EN,1139,E1139
ICN,VU,1140,E1140
ICN,EN,1141,E1141
ICN,VU,1142,E1142
ICN,EN,1143,E1143
ICN,VU,1144,E1144
ICN,CR,1145,E1145
ICN,CR,1146,E1146
ICN,VU,1147,E1147
ICN,EN,1148,E1148
ICN,EN,1149,E1149
ICN,CR,1150,E1150
ICN,VU,1151,E1151
ICN,EN,1152,E1152
ICN,EN,1153,E1153
ICN,EN,1154,E1154
ICN,VU,1155,E1155
ICN,CR,1156,E1156
ICN,EN,1157,E1157
ICN,EN,1158,E1158
ICN,EN,1159,E1159
ICN,EN,1160,E1160
ICN,VU,1161,E1161
ICN,EN,1162,E1162
ICN,CR,1163,E1163
ICN,VU,1164,E1164
ICN,VU,1165,E1165
ICN,EN,1166,E1166
ICN,VU,1167,E1167
ICN,VU,1168,E1168
ICN,VU,1169,E1169
ICN,EN,1170,E1170
ICN,VU,1171,E1171
ICN,VU,1172,E1172
ICN,VU,1173,E1173
ICN,CR,1174,E1174
ICN,VU,1175,E1175
ICN,VU,1176,E1176
ICN,VU,1177,E1177
ICN,VU,1178,E1178
ICN,EN,1179,E1179
ICN,EN,1180,E1180
ICN,VU,1181,E1181
ICN,VU,1182,E1182
ICN,VU,1183,E1183
ICN,EN,1184,E1184
ICN,VU,1185,E1185
ICN,EN,1186,E1186
ICN,EN,1187,E1187
ICN,EN,1188,E1188
ICN,EN,1189,E1189
ICN,EN,1190,E1190
ICN,CR,1191,E1191
ICN,CR,1192,E1192
ICN,EN,1193,E1193
ICN,VU,1194,E1194
ICN,VU,1195,E1195
ICN,CR,1196,E1196
ICN,VU,1197,E1197
ICN,CR,1198,E1198
ICN,CR,1199,E1199
ICN,CR,1200,E1200
ICN,CR,1201,E1201
ICN,EN,1202,E1202
ICN,EN,1203,E1203
ICN,EN,1204,E1204
ICN,EN,1205,E1205
ICN,CR,1206,E1206
ICN,CR,1207,E1207
ICN,EN,1208,E1208
ICN,CR,1209,E1209
ICN,VU,1210,E1210
ICN,EN,1211,E1211
ICN,CR,1212,E1212
ICN,CR,1213,E1213
ICN,EN,1214,E1214
ICN,VU,1215,E1215
ICN,VU,1216,E1216
ICN,VU,1217,E1217
ICN,VU,1218,E1218
ICN,VU,1219,E1219
ICN,VU,1220,E1220
ICN,CR,1221,E1221
ICN,VU,1222,E1222
ICN,EN,1223,E1223
ICN,VU,1224,E1224
ICN,EN,1225,E1225
ICN,EN,1226,E1226
ICN,EN,1227,E1227
ICN,EN,1228,E1228
ICN,EN,1229,E1229
ICN,EN,1230,E1230
ICN,VU,1231,E1231
ICN,EN,1232,E1232
ICN,VU,1233,E1233
ICN,VU,1234,E1234
ICN,EN,1235,E1235
ICN,EN,1236,E1236
ICN,EN,1237,E1237
ICN,VU,1238,E1238
ICN,EN,1239,E1239
ICN,EN,1240,E1240
ICN,EN,1241,E1241
ICN,EN,1242,E1242
ICN,VU,1243,E1243
ICN,EN,1244,E1244
ICN,VU,1245,E1245
ICN,VU,1246,E1246
ICN,EN,1247,E1247
ICN,CR,1248,E1248
ICN,VU,1249,E1249
ICN,EN,1250,E1250
ICN,VU,1251,E1251
ICN,VU,1252,E1252
ICN,CR,1253,E1253
ICN,VU,1254,E1254
ICN,VU,1255,E1255
ICN,EN,1256,E1256
ICN,VU,1257,E1257
ICN,EN,1258,E1258
ICN,VU,1259,E1259
ICN,VU,1260,E1260
ICN,EN,1261,E1261
ICN,CR,1262,E1262
ICN,VU,1263,E1263
ICN,EN,1264,E1264
ICN,EN,1265,E1265
ICN,EN,1266,E1266
ICN,EN,1267,E1267
ICN,EN,1268,E1268
ICN,CR,1269,E1269
ICN,VU,1270,E1270
ICN,EN,1271,E1271
ICN,EN,1272,E1272
ICN,VU,1273,E1273
ICN,VU,1274,E1274
ICN,EN,1275,E1275
ICN,CR,1276,E1276
ICN,EN,1277,E1277
ICN,VU,1278,E1278
ICN,EN,1279,E1279
ICN,EN,1280,E1280
ICN,VU,1281,E1281
ICN,VU,1282,E1282
ICN,CR,1283,E1283
ICN,CR,1284,E1284
ICN,CR,1285,E1285
ICN,CR,1286,E1286
ICN,CR,1287,E1287
ICN,EN,1288,E1288
ICN,EN,1289,E1289
ICN,EN,1290,E1290
ICN,EN,1291,E1291
ICN,EN,1292,E1292
ICN,EN,1293,E1293
ICN,EN,1294,E1294
ICN,EN,1295,E1295
ICN,EN,1296,E1296
ICN,EN,1297,E1297
ICN,EN,1298,E1298
ICN,EN,1299,E1299
ICN,EN,1300,E1300
ICN,VU,1301,E1301
ICN,CR,1302,E1302
ICN,EN,1303,E1303
ICN,EN,1304,E1304
ICN,VU,1305,E1305
ICN,EN,1306,E1306
ICN,CR,1307,E1307
ICN,VU,1308,E1308
ICN,VU,1309,E1309
ICN,EN,1310,E1310
ICN,CR,1311,E1311
ICN,VU,1312,E1312
ICZN,CR,1313,E1313
ICZN,EN,1314,E1314
ICZN,EN,1315,E1315
ICZN,VU,1316,E1316
ICZN,VU,1317,E1317
ICZN,VU,1318,E1318
ICZN,VU,1319,E1319
ICZN,VU,1320,E1320
ICZN,VU,1321,E1321
ICZN,VU,1322,E1322
ICZN,EN,1323,E1323
ICZN,EN,1324,E1324
ICZN,EN,1325,E1325
ICZN,VU,1326,E1326
ICZN,VU,1327,E1327
ICZN,VU,1328,E1328
ICZN,VU,1329,E1329
ICZN,VU,1330,E1330
ICZN,VU,1331,E1331
ICZN,VU,1332,E1332
ICZN,EN,1333,E1333
ICZN,VU,1334,E1334
ICZN,VU,1335,E1335
ICZN,VU,1336,E1336
ICZN,VU,1337,E1337
ICZN,CR,1338,E1338
ICZN,VU,1339,E1339
ICZN,VU,1340,E1340
ICZN,VU,1341,E1341
ICZN,EN,1342,E1342
ICZN,EN,1343,E1343
ICZN,EN,1344,E1344
ICZN,EN,1345,E1345
ICZN,EN,1346,E1346
ICZN,EN,1347,E1347
ICZN,EN,1348,E1348
ICZN,EN,1349,E1349
ICZN,EN,1350,E1350
ICZN,EN,1351,E1351
ICZN,EN,1352,E1352
ICZN,EN,1353,E1353
ICZN,EN,1354,E1354
ICZN,EN,1355,E1355
ICZN,EN,1356,E1356
ICZN,EN,1357,E1357
ICZN,EN,1358,E1358
ICZN,EN,1359,E1359
ICZN,EN,1360,E1360
ICZN,EN,1361,E1361
ICZN,EN,1362,E1362
ICZN,EN,1363,E1363
ICZN,EN,1364,E1364
ICZN,EN,1365,E1365
ICZN,VU,1366,E1366
ICZN,EN,1367,E1367
ICZN,VU,1368,E1368
ICZN,VU,1369,E1369
ICZN,VU,1370,E1370
ICZN,VU,1371,E1371
ICZN,EN,1372,E1372
ICZN,VU,1373,E1373
ICZN,EN,1374,E1374
ICZN,EN,1375,E1375
ICZN,CR,1376,E1376
ICZN,EN,1377,E1377
ICZN,EN,1378,E1378
ICZN,CR,1379,E1379
ICZN,CR,1380,E1380
ICZN,CR,1381,E1381
ICZN,VU,1382,E1382
ICZN,VU,1383,E1383
ICZN,VU,1384,E1384
ICZN,VU,1385,E1385
ICZN,VU,1386,E1386
ICZN,VU,1387,E1387
ICZN,EN,1388,E1388
ICZN,EN,1389,E1389
ICZN,EN,1390,E1390
ICZN,EN,1391,E1391
ICZN,VU,1392,E1392
ICZN,EN,1393,E1393
ICZN,CR,1394,E1394
ICZN,EN,1395,E1395
ICZN,VU,1396,E1396
ICZN,VU,1397,E1397
ICZN,EN,1398,E1398
ICZN,VU,1399,E1399
ICZN,VU,1400,E1400
ICZN,VU,1401,E1401
ICZN,VU,1402,E1402
ICZN,VU,1403,E1403
ICZN,EN,1404,E1404
ICZN,EN,1405,E1405
ICZN,VU,1406,E1406
ICZN,VU,1407,E1407
ICZN,VU,1408,E1408
ICZN,CR,1409,E1409
ICZN,VU,1410,E1410
ICZN,CR,1411,E1411
ICZN,VU,1412,E1412
ICZN,EN,1413,E1413
ICZN,VU,1414,E1414
ICZN,VU,1415,E1415
ICZN,VU,1416,E1416
ICZN,VU,1417,E1417
ICZN,VU,1418,E1418
ICZN,VU,1419,E1419
ICZN,VU,1420,E1420
ICZN,VU,1421,E1421
ICZN,VU,1422,E1422
ICZN,VU,1423,E1423
ICZN,EN,1424,E1424
ICZN,VU,1425,E1425
ICZN,CR,1426,E1426
ICZN,CR,1427,E1427
ICZN,VU,1428,E1428
ICZN,VU,1429,E1429
ICZN,VU,1430,E1430
ICZN,VU,1431,E1431
ICZN,VU,1432,E1432
ICZN,VU,1433,E1433
ICZN,CR,1434,E1434
ICZN,VU,1435,E1435
ICZN,VU,1436,E1436
ICZN,EN,1437,E1437
ICZN,VU,1438,E1438
ICZN,VU,1439,E1439
ICZN,EN,1440,E1440
ICZN,VU,1441,E1441
ICZN,VU,1442,E1442
ICZN,VU,1443,E1443
ICZN,VU,1444,E1444
ICZN,VU,1445,E1445
ICZN,VU,1446,E1446
ICZN,VU,1447,E1447
ICZN,VU,1448,E1448
ICZN,EN,1449,E1449
ICZN,VU,1450,E1450
ICZN,VU,1451,E1451
ICZN,VU,1452,E1452
ICZN,EN,1453,E1453
ICZN,VU,1454,E1454
ICZN,VU,1455,E1455
ICZN,VU,1456,E1456
ICZN,VU,1457,E1457
ICZN,VU,1458,E1458
ICZN,VU,1459,E1459
ICZN,VU,1460,E1460
ICZN,VU,1461,E1461
ICZN,VU,1462,E1462
ICZN,VU,1463,E1463
ICZN,VU,1464,E1464
ICZN,VU,1465,E1465
ICZN,VU,1466,E1466
ICZN,VU,1467,E1467
ICZN,VU,1468,E1468
ICZN,VU,1469,E1469
ICZN,CR,1470,E1470
ICZN,VU,1471,E1471
ICZN,VU,1472,E1472
ICZN,VU,1473,E1473
ICZN,VU,1474,E1474
ICZN,VU,1475,E1475
ICZN,VU,1476,E1476
ICZN,VU,1477,E1477
ICZN,VU,1478,E1478
ICZN,VU,1479,E1479
ICZN,VU,1480,E1480
ICZN,VU,1481,E1481
ICZN,VU,1482,E1482
ICZN,VU,1483,E1483
ICZN,CR,1484,E1484
ICZN,VU,1485,E1485
ICZN,VU,1486,E1486
ICZN,VU,1487,E1487
ICZN,VU,1488,E1488
ICZN,VU,1489,E1489
ICZN,VU,1490,E1490
ICZN,CR,1491,E1491
ICZN,VU,1492,E1492
ICZN,VU,1493,E1493
ICZN,VU,1494,E1494
ICZN,VU,1495,E1495
ICZN,VU,1496,E1496
ICZN,VU,1497,E1497
ICZN,VU,1498,E1498
ICZN,VU,1499,E1499
ICZN,VU,1500,E1500
ICZN,VU,1501,E1501
ICZN,VU,1502,E1502
ICZN,VU,1503,E1503
ICZN,VU,1504,E1504
ICZN,VU,1505,E1505
ICZN,VU,1506,E1506
ICZN,VU,1507,E1507
ICZN,EN,1508,E1508
ICZN,VU,1509,E1509
ICZN,VU,1510,E1510
ICZN,VU,1511,E1511
ICZN,EN,1512,E1512
ICZN,EN,1513,E1513
ICZN,EN,1514,E1514
ICZN,VU,1515,E1515
ICZN,VU,1516,E1516
ICZN,VU,1517,E1517
ICZN,CR,1518,E1518
ICZN,CR,1519,E1519
ICZN,VU,1520,E1520
ICZN,VU,1521,E1521
ICZN,VU,1522,E1522
ICZN,VU,1523,E1523
ICZN,VU,1524,E1524
ICZN,VU,1525,E1525
ICZN,EN,1526,E1526
ICZN,CR,1527,E1527
ICZN,VU,1528,E1528
ICZN,VU,1529,E1529
ICZN,EN,1530,E1530
ICZN,CR,1531,E1531
ICZN,EN,1532,E1532
ICZN,EN,1533,E1533
ICZN,EN,1534,E1534
ICZN,EN,1535,E1535
ICZN,VU,1536,E1536
ICZN,EN,1537,E1537
ICZN,EN,1538,E1538
ICZN,EN,1539,E1539
ICZN,CR,1540,E1540
ICZN,CR,1541,E1541
ICZN,CR,1542,E1542
ICZN,CR,1543,E1543
ICZN,EN,1544,E1544
ICZN,CR,1545,E1545
ICZN,CR,1546,E1546
ICZN,EN,1547,E1547
ICZN,CR,1548,E1548
ICZN,CR,1549,E1549
ICZN,CR,1550,E1550
ICZN,CR,1551,E1551
ICZN,CR,1552,E1552
ICZN,EN,1553,E1553
ICZN,EN,1554,E1554
ICZN,EN,1555,E1555
ICZN,EN,1556,E1556
ICZN,CR,1557,E1557
ICZN,EN,1558,E1558
ICZN,CR,1559,E1559
ICZN,CR,1560,E1560
ICZN,EN,1561,E1561
ICZN,CR,1562,E1562
ICZN,CR,1563,E1563
ICZN,CR,1564,E1564
ICZN,CR,1565,E1565
ICZN,CR,1566,E1566
ICZN,CR,1567,E1567
ICZN,CR,1568,E1568
ICZN,CR,1569,E1569
ICZN,CR,1570,E1570
ICZN,CR,1571,E1571
ICZN,CR,1572,E1572
ICZN,CR,1573,E1573
ICZN,VU,1574,E1574
ICZN,VU,1575,E1575
ICZN,VU,1576,E1576
ICZN,CR,1577,E1577
ICZN,CR,1578,E1578
ICZN,EN,1579,E1579
ICZN,EN,1580,E1580
ICZN,EN,1581,E1581
ICZN,EN,1582,E1582
ICZN,VU,1583,E1583
ICZN,EN,1584,E1584
ICZN,CR,1585,E1585
ICZN,VU,1586,E1586
ICZN,EN,1587,E1587
ICZN,EN,1588,E1588
ICZN,EN,1589,E1589
ICZN,CR,1590,E1590
ICZN,VU,1591,E1591
ICZN,EN,1592,E1592
ICZN,EN,1593,E1593
ICZN,EN,1594,E1594
ICZN,VU,1595,E1595
ICZN,EN,1596,E1596
ICZN,EN,1597,E1597
ICZN,VU,1598,E1598
ICZN,VU,1599,E1599
ICZN,EN,1600,E1600
ICZN,VU,1601,E1601
ICZN,EN,1602,E1602
ICZN,VU,1603,E1603
ICZN,CR,1604,E1604
ICZN,EN,1605,E1605
ICZN,EN,1606,E1606
ICZN,VU,1607,E1607
ICZN,EN,1608,E1608
ICZN,EN,1609,E1609
ICZN,EN,1610,E1610
ICZN,VU,1611,E1611
ICZN,VU,1612,E1612
ICZN,VU,1613,E1613
ICZN,VU,1614,E1614
ICZN,EN,1615,E1615
ICZN,VU,1616,E1616
ICZN,CR,1617,E1617
ICZN,EN,1618,E1618
ICZN,EN,1619,E1619
ICZN,EN,1620,E1620
ICZN,VU,1621,E1621
ICZN,VU,1622,E1622
ICZN,VU,1623,E1623
ICZN,EN,1624,E1624
ICZN,EN,1625,E1625
ICZN,EN,1626,E1626
ICZN,EN,1627,E1627
ICZN,EN,1628,E1628
ICZN,CR,1629,E1629
ICZN,EN,1630,E1630
ICZN,VU,1631,E1631
ICZN,EN,1632,E1632
ICZN,EN,1633,E1633
ICZN,EN,1634,E1634
ICZN,EN,1635,E1635
ICZN,EN,1636,E1636
ICZN,CR,1637,E1637
ICZN,VU,1638,E1638
ICZN,CR,1639,E1639
ICZN,VU,1640,E1640
ICZN,EN,1641,E1641
ICZN,CR,1642,E1642
ICZN,EN,1643,E1643
ICZN,EN,1644,E1644
ICZN,EN,1645,E1645
ICZN,VU,1646,E1646
ICZN,CR,1647,E1647
ICZN,VU,1648,E1648
ICZN,VU,1649,E1649
ICZN,EN,1650,E1650
ICZN,EN,1651,E1651
ICZN,EN,1652,E1652
ICZN,EN,1653,E1653
ICZN,CR,1654,E1654
ICZN,EN,1655,E1655
ICZN,CR,1656,E1656
ICZN,CR,1657,E1657
ICZN,EN,1658,E1658
ICZN,VU,1659,E1659
ICZN,VU,1660,E1660
ICZN,VU,1661,E1661
ICZN,VU,1662,E1662
ICZN,VU,1663,E1663
ICZN,VU,1664,E1664
ICZN,VU,1665,E1665
ICZN,VU,1666,E1666
ICZN,VU,1667,E1667
ICZN,EN,1668,E1668
ICZN,VU,1669,E1669
ICZN,EN,1670,E1670
ICZN,EN,1671,E1671
ICZN,EN,1672,E1672
ICZN,CR,1673,E1673
ICZN,VU,1674,E1674
ICZN,EN,1675,E1675
ICZN,VU,1676,E1676
ICZN,CR,1677,E1677
ICZN,EN,1678,E1678
ICZN,VU,1679,E1679
ICZN,VU,1680,E1680
ICZN,VU,1681,E1681
ICZN,EN,1682,E1682
ICZN,CR,1683,E1683
ICZN,EN,1684,E1684
ICZN,EN,1685,E1685
ICZN,VU,1686,E1686
ICZN,CR,1687,E1687
ICZN,VU,1688,E1688
ICZN,EN,1689,E1689
ICZN,CR,1690,E1690
ICZN,EN,1691,E1691
ICZN,EN,1692,E1692
ICZN,EN,1693,E1693
ICZN,EN,1694,E1694
ICZN,CR,1695,E1695
ICZN,VU,1696,E1696
ICZN,CR,1697,E1697
ICZN,VU,1698,E1698
ICZN,EN,1699,E1699
ICZN,CR,1700,E1700
ICZN,EN,1701,E1701
ICZN,VU,1702,E1702
ICZN,VU,1703,E1703
ICZN,CR,1704,E1704
ICZN,EN,1705,E1705
ICZN,EN,1706,E1706
ICZN,VU,1707,E1707
ICZN,VU,1708,E1708
ICZN,VU,1709,E1709
ICZN,EN,1710,E1710
ICZN,EN,1711,E1711
ICZN,EN,1712,E1712
ICZN,VU,1713,E1713
ICZN,CR,1714,E1714
ICZN,VU,1715,E1715
ICZN,EN,1716,E1716
ICZN,VU,1717,E1717
ICZN,CR,1718,E1718
ICZN,VU,1719,E1719
ICZN,VU,1720,E1720
ICZN,VU,1721,E1721
ICZN,EN,1722,E1722
ICZN,VU,1723,E1723
ICZN,CR,1724,E1724
ICZN,CR,1725,E1725
ICZN,VU,1726,E1726
ICZN,CR,1727,E1727
ICZN,EN,1728,E1728
ICZN,EN,1729,E1729
ICZN,VU,1730,E1730
ICZN,VU,1731,E1731
ICZN,CR,1732,E1732
ICZN,EN,1733,E1733
ICZN,VU,1734,E1734
ICZN,EN,1735,E1735
ICZN,CR,1736,E1736
ICZN,EN,1737,E1737
ICZN,VU,1738,E1738
ICZN,VU,1739,E1739
ICZN,CR,1740,E1740
ICZN,VU,1741,E1741
ICZN,EN,1742,E1742
ICZN,VU,1743,E1743
ICZN,EN,1744,E1744
ICZN,VU,1745,E1745
ICZN,VU,1746,E1746
ICZN,EN,1747,E1747
ICZN,VU,1748,E1748
ICZN,VU,1749,E1749
ICZN,VU,1750,E1750
ICZN,EN,1751,E1751
ICZN,CR,1752,E1752
ICZN,VU,1753,E1753
ICZN,EN,1754,E1754
ICZN,EN,1755,E1755
ICZN,CR,1756,E1756
ICZN,VU,1757,E1757
ICZN,VU,1758,E1758
ICZN,EN,1759,E1759
ICZN,CR,1760,E1760
ICZN,VU,1761,E1761
ICZN,CR,1762,E1762
ICZN,EN,1763,E1763
ICZN,CR,1764,E1764
ICZN,VU,1765,E1765
ICZN,EN,1766,E1766
ICZN,EN,1767,E1767
ICZN,CR,1768,E1768
ICZN,VU,1769,E1769
ICZN,EN,1770,E1770
ICZN,EN,1771,E1771
ICZN,EN,1772,E1772
ICZN,CR,1773,E1773
ICZN,CR,1774,E1774
ICZN,CR,1775,E1775
ICZN,VU,1776,E1776
ICZN,CR,1777,E1777
ICZN,EN,1778,E1778
ICZN,EN,1779,E1779
ICZN,EN,1780,E1780
ICZN,EN,1781,E1781
ICZN,VU,1782,E1782
ICZN,EN,1783,E1783
ICZN,VU,1784,E1784
ICZN,VU,1785,E1785
ICZN,EN,1786,E1786
ICZN,EN,1787,E1787
ICZN,CR,1788,E1788
ICZN,CR,1789,E1789
ICZN,EN,1790,E1790
ICZN,VU,1791,E1791
ICZN,EN,1792,E1792
ICZN,EN,1793,E1793
ICZN,EN,1794,E1794
ICZN,EN,1795,E1795
ICZN,VU,1796,E1796
ICZN,EN,1797,E1797
ICZN,EN,1798,E1798
ICZN,EN,1799,E1799
ICZN,VU,1800,E1800
ICZN,VU,1801,E1801
ICZN,EN,1802,E1802
ICZN,VU,1803,E1803
ICZN,CR,1804,E1804
ICZN,CR,1805,E1805
ICZN,EN,1806,E1806
ICZN,VU,1807,E1807
ICZN,VU,1808,E1808
ICZN,EN,1809,E1809
ICZN,VU,1810,E1810
ICZN,EN,1811,E1811
ICZN,VU,1812,E1812
ICZN,CR,1813,E1813
ICZN,EN,1814,E1814
ICZN,EN,1815,E1815
ICZN,VU,1816,E1816
ICZN,EN,1817,E1817
ICZN,CR,1818,E1818
ICZN,EN,1819,E1819
ICZN,VU,1820,E1820
ICZN,VU,1821,E1821
ICZN,EN,1822,E1822
ICZN,CR,1823,E1823
ICZN,CR,1824,E1824
ICZN,EN,1825,E1825
ICZN,CR,1826,E1826
ICZN,EN,1827,E1827
ICZN,VU,1828,E1828
ICZN,CR,1829,E1829
ICZN,VU,1830,E1830
ICZN,VU,1831,E1831
ICZN,EN,1832,E1832
ICZN,VU,1833,E1833
ICZN,EN,1834,E1834
ICZN,EN,1835,E1835
ICZN,VU,1836,E1836
ICZN,VU,1837,E1837
ICZN,EN,1838,E1838
ICZN,VU,1839,E1839
ICZN,EN,1840,E1840
ICZN,EN,1841,E1841
ICZN,VU,1842,E1842
ICZN,EN,1843,E1843
ICZN,CR,1844,E1844
ICZN,EN,1845,E1845
ICZN,CR,1846,E1846
ICZN,VU,1847,E1847
ICZN,CR,1848,E1848
ICZN,EN,1849,E1849
ICZN,VU,1850,E1850
ICZN,VU,1851,E1851
ICZN,CR,1852,E1852
ICZN,CR,1853,E1853
ICZN,EN,1854,E1854
ICZN,VU,1855,E1855
ICZN,VU,1856,E1856
ICZN,EN,1857,E1857
ICZN,CR,1858,E1858
ICZN,VU,1859,E1859
ICZN,EN,1860,E1860
ICZN,VU,1861,E1861
ICZN,CR,1862,E1862
ICZN,VU,1863,E1863
ICZN,EN,1864,E1864
ICZN,EN,1865,E1865
ICZN,EN,1866,E1866
ICZN,VU,1867,E1867
ICZN,CR,1868,E1868
ICZN,EN,1869,E1869
ICZN,EN,1870,E1870
ICZN,VU,1871,E1871
ICZN,EN,1872,E1872
ICZN,VU,1873,E1873
ICZN,EN,1874,E1874
ICZN,EN,1875,E1875
ICZN,EN,1876,E1876
ICZN,EN,1877,E1877
ICZN,CR,1878,E1878
ICZN,EN,1879,E1879
ICZN,VU,1880,E1880
ICZN,EN,1881,E1881
ICZN,VU,1882,E1882
ICZN,CR,1883,E1883
ICZN,CR,1884,E1884
ICZN,EN,1885,E1885
ICZN,EN,1886,E1886
ICZN,EN,1887,E1887
ICZN,EN,1888,E1888
ICZN,EN,1889,E1889
ICZN,VU,1890,E1890
ICZN,CR,1891,E1891
ICZN,VU,1892,E1892
ICZN,EN,1893,E1893
ICZN,VU,1894,E1894
ICZN,VU,1895,E1895
ICZN,VU,1896,E1896
ICZN,VU,1897,E1897
ICZN,EN,1898,E1898
ICZN,EN,1899,E1899
ICZN,CR,1900,E1900
ICZN,CR,1901,E1901
ICZN,EN,1902,E1902
ICZN,VU,1903,E1903
ICZN,EN,1904,E1904
ICZN,EN,1905,E1905
ICZN,EN,1906,E1906
ICZN,VU,1907,E1907
ICZN,EN,1908,E1908
ICZN,VU,1909,E1909
ICZN,EN,1910,E1910
ICZN,EN,1911,E1911
ICZN,VU,1912,E1912
ICZN,EN,1913,E1913
ICZN,EN,1914,E1914
ICZN,EN,1915,E1915
ICZN,VU,1916,E1916
ICZN,VU,1917,E1917
ICZN,VU,1918,E1918
ICZN,CR,1919,E1919
ICZN,VU,1920,E1920
ICZN,EN,1921,E1921
ICZN,EN,1922,E1922
ICZN,VU,1923,E1923
ICZN,EN,1924,E1924
ICZN,VU,1925,E1925
ICZN,EN,1926,E1926
ICZN,VU,1927,E1927
ICZN,VU,1928,E1928
ICZN,VU,1929,E1929
ICZN,EN,1930,E1930
ICZN,EN,1931,E1931
ICZN,CR,1932,E1932
ICZN,VU,1933,E1933
ICZN,EN,1934,E1934
ICZN,VU,1935,E1935
ICZN,CR,1936,E1936
ICZN,VU,1937,E1937
ICZN,VU,1938,E1938
ICZN,VU,1939,E1939
ICZN,VU,1940,E1940
ICZN,EN,1941,E1941
ICZN,EN,1942,E1942
ICZN,VU,1943,E1943
ICZN,VU,1944,E1944
ICZN,EN,1945,E1945
ICZN,VU,1946,E1946
ICZN,VU,1947,E1947
ICZN,EN,1948,E1948
ICZN,EN,1949,E1949
ICZN,VU,1950,E1950
ICZN,EN,1951,E1951
ICZN,VU,1952,E1952
ICZN,VU,1953,E1953
ICZN,CR,1954,E1954
ICZN,EN,1955,E1955
ICZN,EN,1956,E1956
ICZN,EN,1957,E1957
ICZN,EN,1958,E1958
ICZN,VU,1959,E1959
ICZN,VU,1960,E1960
ICZN,VU,1961,E1961
ICZN,EN,1962,E1962
ICZN,VU,1963,E1963
ICZN,VU,1964,E1964
ICZN,VU,1965,E1965
ICZN,VU,1966,E1966
ICZN,EN,1967,E1967
ICZN,VU,1968,E1968
ICZN,VU,1969,E1969
ICZN,VU,1970,E1970
ICZN,VU,1971,E1971
ICZN,VU,1972,E1972
ICZN,VU,1973,E1973
ICZN,VU,1974,E1974
ICZN,EN,1975,E1975
ICZN,VU,1976,E1976
ICZN,VU,1977,E1977
ICZN,VU,1978,E1978
ICZN,VU,1979,E1979
ICZN,VU,1980,E1980
ICZN,CR,1981,E1981
ICZN,VU,1982,E1982
ICZN,CR,1983,E1983
ICZN,EN,1984,E1984
ICZN,EN,1985,E1985
ICZN,VU,1986,E1986
ICZN,VU,1987,E1987
ICZN,EN,1988,E1988
ICZN,EN,1989,E1989
ICZN,EN,1990,E1990
ICZN,VU,1991,E1991
ICZN,CR,1992,E1992
ICZN,VU,1993,E1993
ICZN,VU,1994,E1994
ICZN,VU,1995,E1995
ICZN,CR,1996,E1996
ICZN,VU,1997,E1997
ICZN,EN,1998,E1998
ICZN,VU,1999,E1999
ICZN,EN,2000,E2000
ICZN,EN,2001,E2001
ICZN,VU,2002,E2002
ICZN,VU,2003,E2003
ICZN,VU,2004,E2004
ICZN,VU,2005,E2005
ICZN,EN,2006,E2006
ICZN,VU,2007,E2007
ICZN,EN,2008,E2008
ICZN,EN,2009,E2009
ICZN,EN,2010,E2010
ICZN,EN,2011,E2011
ICZN,VU,2012,E2012
ICZN,EN,2013,E2013
ICZN,EN,2014,E2014
ICZN,VU,2015,E2015
ICZN,VU,2016,E2016
ICZN,VU,2017,E2017
ICZN,VU,2018,E2018
ICZN,VU,2019,E2019
ICZN,CR,2020,E2020
ICZN,VU,2021,E2021
ICZN,VU,2022,E2022
ICZN,CR,2023,E2023
ICZN,EN,2024,E2024
ICZN,EN,2025,E2025
ICZN,VU,2026,E2026
ICZN,VU,2027,E2027
ICZN,CR,2028,E2028
ICZN,VU,2029,E2029
ICZN,VU,2030,E2030
ICZN,VU,2031,E2031
ICZN,VU,2032,E2032
ICZN,CR,2033,E2033
ICZN,VU,2034,E2034
ICZN,VU,2035,E2035
ICN,EN,2036,E2036
ICN,CR,2037,E2037
ICN,VU,2038,E2038
ICN,EN,2039,E2039
ICZN,VU,2040,E2040
ICZN,EN,2041,E2041
ICZN,EN,2042,E2042
ICZN,EN,2043,E2043
ICZN,CR,2044,E2044
ICZN,VU,2045,E2045
ICZN,VU,2046,E2046
ICZN,VU,2047,E2047
ICZN,VU,2048,E2048
ICZN,EN,2049,E2049
ICZN,VU,2050,E2050
ICZN,EN,2051,E2051
ICZN,VU,2052,E2052
ICZN,VU,2053,E2053
ICZN,VU,2054,E2054
ICZN,VU,2055,E2055
ICZN,EN,2056,E2056
ICZN,VU,2057,E2057
ICZN,VU,2058,E2058
ICZN,VU,2059,E2059
ICZN,VU,2060,E2060
ICZN,EN,2061,E2061
ICZN,VU,2062,E2062
ICZN,EN,2063,E2063
ICZN,VU,2064,E2064
ICZN,EN,2065,E2065
ICZN,EN,2066,E2066
ICZN,EN,2067,E2067
ICZN,EN,2068,E2068
ICZN,VU,2069,E2069
ICN,VU,2070,E2070
ICN,EN,2071,E2071
